"","X","Season","Date","Div","Country","League","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HS","AS","HST","AST","HomeOverall","HomeGoalkeeper","HomeAttacking","HomeMidfield","HomeDefense","HomeBench","AwayOverall","AwayGoalkeeper","AwayAttacking","AwayMidfield","AwayDefense","AwayBench","GoalDiff","TotalGoals"
"4216",5733,"2018/2019","2018-11-10 00:00:00","SC0","Scotland","Premier League","Dundee","St Mirren",1,1,"D",12,4,5,3,65.5454545454545,64,67.5,64.75,65.75,63.1428571428571,63.6363636363636,61,66,63.25,63.5,62,0,2
"4217",5734,"2018/2019","2018-11-10 00:00:00","D2","Germany","Bundesliga 2","St Pauli","Heidenheim",1,1,"D",19,14,5,2,70.5454545454545,70,70,72.25,69.25,68.7142857142857,69.8181818181818,71,68.5,70.75,69.25,67.1428571428571,0,2
"4218",5735,"2018/2019","2018-11-10 00:00:00","F1","France","Le Championnat","Angers","Montpellier",1,0,"H",10,10,3,3,74.3636363636364,75,71.5,75,75,71.7142857142857,76.6363636363636,81,76,75.5,77,71.5714285714286,1,1
"4219",5736,"2018/2019","2018-11-10 00:00:00","F1","France","Le Championnat","Guingamp","Lyon",2,4,"A",9,19,2,6,74.5454545454545,74,75,75,74,72.4285714285714,81.0909090909091,84,84.5,81,78.75,76.4285714285714,-2,6
"4220",5737,"2018/2019","2018-11-10 00:00:00","D2","Germany","Bundesliga 2","FC Koln","Dresden",8,1,"H",15,9,12,3,76.1818181818182,83,75,75,76.25,72.2857142857143,69.6363636363636,68,70,69.25,70.25,67.5714285714286,7,9
"4221",5738,"2018/2019","2018-11-10 00:00:00","N1","Netherlands","Eredivisie","Graafschap","PSV Eindhoven",1,4,"A",10,22,2,7,67.0909090909091,69,68,67,66.25,65.7142857142857,77.4545454545455,80,80.5,76.5,76.25,74.4285714285714,-3,5
"4222",5739,"2018/2019","2018-11-10 00:00:00","D2","Germany","Bundesliga 2","Erzgebirge Aue","Hamburg",1,3,"A",10,18,1,4,69,71,69,68.25,69.25,67.4285714285714,74,72,72,74.25,75.25,69.8571428571429,-2,4
"4223",5740,"2018/2019","2018-11-10 00:00:00","I2","Italy","Serie B","Salernitana","Spezia",1,0,"H",6,10,3,4,70.2727272727273,70,71,70.75,69.5,67.7142857142857,68.8181818181818,72,69,68,68.75,65.7142857142857,1,1
"4224",5741,"2018/2019","2018-11-10 00:00:00","I2","Italy","Serie B","Cosenza","Lecce",2,3,"A",5,8,4,3,66.1818181818182,60,70,66.75,65.25,65.1428571428571,68.7272727272727,67,69,67,70.75,66.8571428571429,-1,5
"4225",5742,"2018/2019","2018-11-10 00:00:00","I2","Italy","Serie B","Carpi","Benevento",2,2,"D",10,15,7,7,69.6363636363636,71,71.5,70,68,65,71.4545454545455,72,71.5,70.25,72.5,69.2857142857143,0,4
"4226",5743,"2018/2019","2018-11-10 00:00:00","I2","Italy","Serie B","Ascoli","Padova",2,3,"A",13,11,9,5,68.3636363636364,66,70,68.75,67.75,66.2857142857143,67.2727272727273,65,67,68,67.25,66.2857142857143,-1,5
"4227",5746,"2018/2019","2018-11-10 00:00:00","F2","France","Division 2","Valenciennes","Lens",4,2,"H",16,8,6,5,68.4545454545455,69,70,68.5,67.5,64.8571428571429,69.8181818181818,74,70.5,70.25,68,66.8571428571429,2,6
"4228",5747,"2018/2019","2018-11-10 00:00:00","N1","Netherlands","Eredivisie","FC Emmen","NAC Breda",2,0,"H",19,7,8,3,65.9090909090909,64,68.5,66.5,64.5,64.1428571428571,68.1818181818182,74,68,68,67,65.7142857142857,2,2
"4229",5748,"2018/2019","2018-11-10 00:00:00","I2","Italy","Serie B","Cremonese","Livorno",1,0,"H",10,15,4,4,69.8181818181818,69,69.5,69.5,70.5,67,69.5454545454545,70,71.5,70.5,67.5,64.8571428571429,1,1
"4230",5749,"2018/2019","2018-11-10 00:00:00","P1","Portugal","Liga I","Aves","Rio Ave",2,1,"H",19,11,8,5,71,68,73,70.25,71.5,68.7142857142857,72.0909090909091,71,75.5,72.25,70.5,70.5714285714286,1,3
"4231",5759,"2018/2019","2018-11-10 00:00:00","E1","England","Championship","West Brom","Leeds",4,1,"H",20,15,6,3,74.9090909090909,75,76,74,75.25,70.7142857142857,73.5454545454545,68,74,73.75,74.5,70.7142857142857,3,5
"4232",5760,"2018/2019","2018-11-10 00:00:00","E1","England","Championship","Reading","Ipswich",2,2,"D",12,11,4,5,70,70,71,68.25,71.25,67.8571428571429,69.0909090909091,72,68,69,69,67.2857142857143,0,4
"4233",5761,"2018/2019","2018-11-10 00:00:00","E1","England","Championship","QPR","Brentford",3,2,"H",17,12,7,6,71,65,70.5,72.5,71.25,68.5714285714286,71.0909090909091,71,74,69.5,71.25,68.2857142857143,1,5
"4234",5762,"2018/2019","2018-11-10 00:00:00","E0","England","Premier League","Huddersfield","West Ham",1,1,"D",15,12,7,5,75.3636363636364,76,75,73.75,77,72.7142857142857,79.8181818181818,81,81.5,80.75,77.75,77.1428571428571,0,2
"4235",5763,"2018/2019","2018-11-10 00:00:00","E0","England","Premier League","Crystal Palace","Tottenham",0,1,"A",11,11,4,2,77.8181818181818,80,79,77.5,77,74.1428571428571,85.7272727272727,88,88.5,84.75,84.75,80.8571428571429,-1,1
"4236",5764,"2018/2019","2018-11-10 00:00:00","E0","England","Premier League","Cardiff","Brighton",2,1,"H",20,7,6,3,74,73,72.5,74.75,74.25,71.4285714285714,76.9090909090909,79,77,77,76.25,75,1,3
"4237",5765,"2018/2019","2018-11-10 00:00:00","E1","England","Championship","Nott'm Forest","Stoke",0,0,"D",12,8,4,2,72.8181818181818,71,75.5,73.5,71.25,71.7142857142857,74.9090909090909,80,74.5,74.75,74,72.8571428571429,0,0
"4238",5766,"2018/2019","2018-11-10 00:00:00","E1","England","Championship","Norwich","Millwall",4,3,"H",21,8,7,4,72.4545454545455,73,73.5,72.25,72,70.7142857142857,70.3636363636364,70,69.5,70.5,70.75,68.2857142857143,1,7
"4239",5767,"2018/2019","2018-11-10 00:00:00","T1","Turkey","Futbol Ligi 1","Erzurum BB","Goztep",2,1,"H",7,9,4,3,70,65,70.5,72.75,68.25,64.8571428571429,73.8181818181818,76,73.5,74.25,73,70.2857142857143,1,3
"4240",5768,"2018/2019","2018-11-10 00:00:00","T1","Turkey","Futbol Ligi 1","Kayserispor","Galatasaray",0,3,"A",12,11,3,6,73,74,73.5,73.25,72.25,69.8571428571429,78.2727272727273,81,78,78.5,77.5,74.4285714285714,-3,3
"4241",5769,"2018/2019","2018-11-10 00:00:00","T1","Turkey","Futbol Ligi 1","Konyaspor","Ankaragucu",2,0,"H",15,7,3,2,73.3636363636364,74,74.5,73.5,72.5,69.4285714285714,73.5454545454545,76,72,73,74.25,70.2857142857143,2,2
"4242",5770,"2018/2019","2018-11-10 00:00:00","T1","Turkey","Futbol Ligi 1","Rizespor","Buyuksehyr",1,2,"A",6,13,2,4,71.7272727272727,72,73,73.75,69,69.2857142857143,76.6363636363636,77,77.5,78.5,74.25,73.1428571428571,-1,3
"4243",5771,"2018/2019","2018-11-10 00:00:00","E1","England","Championship","Middlesbrough","Wigan",2,0,"H",19,13,4,1,73.2727272727273,73,74,73.25,73,70.7142857142857,70.5454545454545,70,72,70.75,69.75,69.4285714285714,2,2
"4244",5772,"2018/2019","2018-11-10 00:00:00","E1","England","Championship","Derby","Aston Villa",0,3,"A",11,21,5,5,72.5454545454545,73,72,73,72.25,70.7142857142857,73.4545454545455,72,74,75,72,71.7142857142857,-3,3
"4245",5773,"2018/2019","2018-11-10 00:00:00","E1","England","Championship","Bristol City","Preston",0,1,"A",6,9,1,3,71.3636363636364,69,72.5,71,71.75,69,71.5454545454545,70,72,72.75,70.5,69.1428571428571,-1,1
"4246",5774,"2018/2019","2018-11-10 00:00:00","SP1","Spain","La Liga Primera Division","Ath Madrid","Ath Bilbao",3,2,"H",9,6,3,5,86.1818181818182,90,87,85.5,85.5,81.8571428571429,79.5454545454545,77,81.5,80.5,78.25,76.2857142857143,1,5
"4247",5775,"2018/2019","2018-11-10 00:00:00","SP1","Spain","La Liga Primera Division","Getafe","Valencia",0,1,"A",17,7,3,3,77.4545454545455,78,78,76.5,78,75.4285714285714,81.8181818181818,83,81.5,82.25,81.25,78.5714285714286,-1,1
"4248",5776,"2018/2019","2018-11-10 00:00:00","SP1","Spain","La Liga Primera Division","Girona","Leganes",0,0,"D",5,10,0,1,77.7272727272727,77,78,77.75,77.75,74.8571428571429,75.3636363636364,76,75.5,76.25,74.25,74.5714285714286,0,0
"4249",5777,"2018/2019","2018-11-10 00:00:00","SP1","Spain","La Liga Primera Division","Valladolid","Eibar",0,0,"D",9,16,1,6,74.0909090909091,77,75,74.5,72.5,72.5714285714286,78.1818181818182,79,79.5,78.25,77.25,75.5714285714286,0,0
"4250",5778,"2018/2019","2018-11-10 00:00:00","E1","England","Championship","Bolton","Swansea",0,1,"A",12,10,3,2,69.9090909090909,67,70.5,70,70.25,68.5714285714286,72.9090909090909,72,75,73.25,71.75,70.5714285714286,-1,1
"4251",5781,"2018/2019","2018-11-10 00:00:00","E0","England","Premier League","Leicester","Burnley",0,0,"D",22,6,5,1,79.4545454545455,84,79.5,78.75,79,75.2857142857143,78.0909090909091,80,76.5,78.25,78.25,76.1428571428571,0,0
"4252",5782,"2018/2019","2018-11-10 00:00:00","D1","Germany","Bundesliga 1","Werder Bremen","M'gladbach",1,3,"A",20,16,5,6,78,82,79.5,78,76.25,74.8571428571429,79.1818181818182,83,81,79,77.5,77.5714285714286,-2,4
"4253",5783,"2018/2019","2018-11-10 00:00:00","E0","England","Premier League","Newcastle","Bournemouth",2,1,"H",18,14,6,4,76.9090909090909,78,76.5,76.75,77,75,77.4545454545455,79,78,77,77.25,74.2857142857143,1,3
"4254",5784,"2018/2019","2018-11-10 00:00:00","E0","England","Premier League","Southampton","Watford",1,1,"D",14,12,4,6,77.7272727272727,77,77,78,78,75.2857142857143,77.5454545454545,77,78,78.5,76.5,74.4285714285714,0,2
"4255",5785,"2018/2019","2018-11-10 00:00:00","SP2","Spain","La Liga Segunda Division","Lugo","Alcorcon",0,1,"A",10,6,3,1,70.6363636363636,71,71,71,70,67.2857142857143,70.1818181818182,72,70.5,70.25,69.5,68.7142857142857,-1,1
"4256",5786,"2018/2019","2018-11-10 00:00:00","SP2","Spain","La Liga Segunda Division","La Coruna","Oviedo",4,0,"H",14,13,6,3,73.9090909090909,72,75,76,71.75,72.2857142857143,72.3636363636364,71,72.5,72.75,72.25,69.5714285714286,4,4
"4257",5787,"2018/2019","2018-11-10 00:00:00","B1","Belgium","Jupiler League","Cercle Brugge","Waasland-Beveren",2,0,"H",8,5,4,1,69.7272727272727,73,68.5,70.5,68.75,65.8571428571429,67.6363636363636,73,68.5,68,65.5,64.2857142857143,2,2
"4258",5788,"2018/2019","2018-11-10 00:00:00","B1","Belgium","Jupiler League","Charleroi","Club Brugge",2,1,"H",7,5,6,4,71.7272727272727,73,72.5,71.5,71.25,69.8571428571429,75.9090909090909,72,78,77.5,74.25,73.2857142857143,1,3
"4259",5789,"2018/2019","2018-11-10 00:00:00","B1","Belgium","Jupiler League","Eupen","St Truiden",1,4,"A",7,6,2,6,70,73,70.5,70.25,68.75,67.5714285714286,70.5454545454545,70,71,71.25,69.75,68.4285714285714,-3,5
"4260",5790,"2018/2019","2018-11-10 00:00:00","B1","Belgium","Jupiler League","Waregem","Lokeren",2,0,"H",8,1,4,0,70.4545454545455,71,72,72,68,67.8571428571429,70.8181818181818,69,72,71.25,70.25,68.4285714285714,2,2
"4261",5791,"2018/2019","2018-11-10 00:00:00","E1","England","Championship","Birmingham","Hull",3,3,"D",11,12,4,5,70.5454545454545,69,70.5,70.5,71,68.1428571428571,70.7272727272727,71,71,71.5,69.75,68.2857142857143,0,6
"4262",5792,"2018/2019","2018-11-10 00:00:00","P1","Portugal","Liga I","Belenenses","Boavista",0,0,"D",12,11,2,3,69.6363636363636,69,70,69.25,70,67.5714285714286,71.9090909090909,73,70.5,73.5,70.75,68.4285714285714,0,0
"4263",5793,"2018/2019","2018-11-10 00:00:00","P1","Portugal","Liga I","Nacional","Maritimo",1,0,"H",16,9,3,2,70.6363636363636,72,71.5,71,69.5,68.7142857142857,72.9090909090909,72,74,72.75,72.75,70.2857142857143,1,1
"4264",5794,"2018/2019","2018-11-10 00:00:00","SP2","Spain","La Liga Segunda Division","Extremadura UD","Osasuna",2,3,"A",11,11,5,2,68,66,70,67.75,67.75,66.1428571428571,71.3636363636364,71,72,72.75,69.75,69.5714285714286,-1,5
"4265",5795,"2018/2019","2018-11-10 00:00:00","SP2","Spain","La Liga Segunda Division","Elche","Las Palmas",0,0,"D",15,10,6,1,68.3636363636364,68,69,68.75,67.75,66.5714285714286,73.5454545454545,74,75.5,72.75,73.25,71.2857142857143,0,0
"4266",5796,"2018/2019","2018-11-10 00:00:00","SP2","Spain","La Liga Segunda Division","Cadiz","Reus Deportiu",2,0,"H",14,1,7,0,71.1818181818182,73,72,72,69.5,69,68.5454545454545,73,65.5,69,68.5,66.1428571428571,2,2
"4267",5802,"2018/2019","2018-11-10 00:00:00","P1","Portugal","Liga I","Porto","Sp Braga",1,0,"H",17,10,3,2,81.2727272727273,82,80,82.5,80.5,77.2857142857143,77.6363636363636,78,78,77.5,77.5,75.4285714285714,1,1
"4268",5803,"2018/2019","2018-11-10 00:00:00","D1","Germany","Bundesliga 1","Dortmund","Bayern Munich",3,2,"H",11,9,5,3,81.8181818181818,82,81,83.5,80.5,79.2857142857143,86.7272727272727,89,89,86.25,85.5,83.1428571428571,1,5
"4269",5804,"2018/2019","2018-11-10 00:00:00","D1","Germany","Bundesliga 1","Freiburg","Mainz",1,3,"A",15,12,4,9,75.0909090909091,77,77,74.25,74.5,72,75.8181818181818,79,74,76,75.75,73,-2,4
"4270",5805,"2018/2019","2018-11-10 00:00:00","D1","Germany","Bundesliga 1","Hoffenheim","Augsburg",2,1,"H",18,22,7,7,79.6363636363636,83,77,79.75,80,76.2857142857143,77.0909090909091,73,77.5,77.75,77.25,72.5714285714286,1,3
"4271",5806,"2018/2019","2018-11-10 00:00:00","D1","Germany","Bundesliga 1","Nurnberg","Stuttgart",0,2,"A",10,13,3,4,73.8181818181818,73,73.5,74.75,73.25,69.7142857142857,78.2727272727273,79,80,78,77.5,73.5714285714286,-2,2
"4272",5807,"2018/2019","2018-11-10 00:00:00","D1","Germany","Bundesliga 1","Fortuna Dusseldorf","Hertha",4,1,"H",20,11,9,5,73.2727272727273,73,73,73.5,73.25,71.5714285714286,77.6363636363636,83,77,77.25,77,73.5714285714286,3,5
"4273",5808,"2018/2019","2018-11-09 00:00:00","F2","France","Division 2","Red Star","Beziers",0,3,"A",12,14,2,7,66.4545454545455,66,67.5,68.5,64,64.7142857142857,65,66,64,65.5,64.75,62.8571428571429,-3,3
"4274",5809,"2018/2019","2018-11-09 00:00:00","F2","France","Division 2","Lorient","Paris FC",2,1,"H",12,6,4,1,69.5454545454545,65,70.5,70.25,69.5,66,67.0909090909091,69,68.5,66.25,66.75,64.5714285714286,1,3
"4275",5810,"2018/2019","2018-11-09 00:00:00","F2","France","Division 2","Le Havre","Sochaux",3,2,"H",18,10,5,7,68.5454545454545,66,68,69.75,68.25,65.2857142857143,67.1818181818182,67,69,66,67.5,63.7142857142857,1,5
"4276",5811,"2018/2019","2018-11-09 00:00:00","D1","Germany","Bundesliga 1","Hannover","Wolfsburg",2,1,"H",10,19,4,9,75.4545454545455,76,75.5,75.25,75.5,73,78.1818181818182,82,77.5,78.25,77.5,75,1,3
"4277",5812,"2018/2019","2018-11-09 00:00:00","I1","Italy","Serie A","Frosinone","Fiorentina",1,1,"D",5,16,3,10,73.1818181818182,78,75.5,71.75,72.25,72.1428571428571,76.5454545454545,78,78,75.75,76.25,74,0,2
"4278",5813,"2018/2019","2018-11-09 00:00:00","P1","Portugal","Liga I","Setubal","Feirense",2,1,"H",10,6,2,1,72.0909090909091,71,71,72.5,72.5,69.1428571428571,71.7272727272727,73,73.5,71.5,70.75,68.8571428571429,1,3
"4279",5814,"2018/2019","2018-11-09 00:00:00","F2","France","Division 2","Ajaccio GFCO","Troyes",2,1,"H",15,4,5,2,65.9090909090909,61,64,68.25,65.75,62.4285714285714,69.8181818181818,70,70.5,69.75,69.5,68.4285714285714,1,3
"4280",5815,"2018/2019","2018-11-09 00:00:00","E1","England","Championship","Sheffield United","Sheffield Weds",0,0,"D",19,7,5,1,72,72,71,72.25,72.25,68.8571428571429,71.6363636363636,73,73.5,72.25,69.75,69.5714285714286,0,0
"4281",5816,"2018/2019","2018-11-09 00:00:00","SP1","Spain","La Liga Primera Division","Levante","Sociedad",1,3,"A",17,15,2,4,76.5454545454545,75,80,77,74.75,75,78.5454545454545,80,81,79,76.5,76,-2,4
"4282",5817,"2018/2019","2018-11-09 00:00:00","T1","Turkey","Futbol Ligi 1","Yeni Malatyaspor","Trabzonspor",5,0,"H",10,15,6,5,70.7272727272727,68,73.5,72,68.75,69,74.6363636363636,77,76.5,76,71.75,70,5,5
"4283",5818,"2018/2019","2018-11-09 00:00:00","F2","France","Division 2","Clermont","Orleans",3,0,"H",15,11,8,1,68.1818181818182,66,69,69,67.5,65.2857142857143,65.7272727272727,66,65,65.75,66,63.2857142857143,3,3
"4284",5819,"2018/2019","2018-11-09 00:00:00","SC0","Scotland","Premier League","Aberdeen","Hibernian",1,0,"H",6,10,1,1,69.4545454545455,73,67,70.75,68.5,65.7142857142857,68.4545454545455,69,68.5,67.25,69.5,64.8571428571429,1,1
"4285",5820,"2018/2019","2018-11-09 00:00:00","N1","Netherlands","Eredivisie","Zwolle","Willem II",2,3,"A",20,5,7,3,69,69,67.5,70.25,68.5,66.7142857142857,69.1818181818182,68,74,68.5,67.75,67.2857142857143,-1,5
"4286",5821,"2018/2019","2018-11-09 00:00:00","F2","France","Division 2","Chateauroux","Metz",1,2,"A",6,11,3,5,65.7272727272727,68,68,64,65.75,62,71.4545454545455,71,72,71,71.75,68.4285714285714,-1,3
"4287",5822,"2018/2019","2018-11-09 00:00:00","D2","Germany","Bundesliga 2","Paderborn","Holstein Kiel",4,4,"D",14,18,6,11,69.3636363636364,69,70.5,69,69.25,66.7142857142857,70.3636363636364,70,73.5,70,69.25,66.2857142857143,0,8
"4288",5823,"2018/2019","2018-11-09 00:00:00","D2","Germany","Bundesliga 2","Sandhausen","Duisburg",0,0,"D",15,7,3,6,70.0909090909091,70,69.5,69.25,71.25,68.2857142857143,69.5454545454545,67,69,70.5,69.5,68.1428571428571,0,0
"4289",5824,"2018/2019","2018-11-09 00:00:00","F2","France","Division 2","Auxerre","Niort",0,0,"D",17,9,2,4,70.0909090909091,70,70.5,71.75,68.25,67.1428571428571,66.7272727272727,69,67.5,66,66.5,63.7142857142857,0,0
"4290",5825,"2018/2019","2018-11-09 00:00:00","P1","Portugal","Liga I","Moreirense","Portimonense",2,0,"H",12,12,4,4,71.8181818181818,69,71.5,71.5,73,69.2857142857143,72.7272727272727,70,77.5,72.75,71,69,2,2
"4291",5826,"2018/2019","2018-11-09 00:00:00","F2","France","Division 2","Grenoble","Ajaccio",2,0,"H",16,8,6,1,67.1818181818182,65,69.5,67,66.75,64.2857142857143,69.9090909090909,70,71,70.5,68.75,65.2857142857143,2,2
"4292",5827,"2018/2019","2018-11-09 00:00:00","B1","Belgium","Jupiler League","Antwerp","Oostende",2,0,"H",19,7,9,5,72.8181818181818,74,74.5,72.75,71.75,70.2857142857143,71.2727272727273,70,72,71,71.5,68.7142857142857,2,2
"4293",5828,"2018/2019","2018-11-09 00:00:00","F1","France","Le Championnat","Lille","Strasbourg",0,0,"D",22,4,8,1,73.9090909090909,75,72.5,75.25,73,69.7142857142857,74.1818181818182,76,72,74.5,74.5,70.8571428571429,0,0
"4294",5829,"2018/2019","2018-11-09 00:00:00","I2","Italy","Serie B","Perugia","Crotone",2,1,"H",13,12,4,4,69.9090909090909,74,70,69.25,69.5,65.1428571428571,70,72,72,71,67.5,67.8571428571429,1,3
"4295",5830,"2018/2019","2018-11-06 00:00:00","E2","England","League 1","Walsall","Charlton",0,2,"A",8,8,1,4,66.4545454545455,66,65,67,66.75,64,67.3636363636364,66,67,66.5,68.75,66,-2,2
"4296",5831,"2018/2019","2018-11-06 00:00:00","E2","England","League 1","Gillingham","Blackpool",0,1,"A",12,3,3,2,63.9090909090909,64,65,63,64.25,60.7142857142857,65.1818181818182,64,66,66.75,63.5,63.2857142857143,-1,1
"4297",5832,"2018/2019","2018-11-06 00:00:00","E3","England","League 2","Notts County","Oldham",0,0,"D",5,19,1,6,64.5454545454545,61,64.5,65,65,62.7142857142857,64,63,65.5,65,62.5,61,0,0
"4298",5833,"2018/2019","2018-11-06 00:00:00","E3","England","League 2","Mansfield","Grimsby",2,1,"H",24,9,7,1,64.9090909090909,64,65.5,64,65.75,63,62.8181818181818,63,63,63.25,62.25,59.1428571428571,1,3
"4299",5834,"2018/2019","2018-11-05 00:00:00","D2","Germany","Bundesliga 2","Hamburg","FC Koln",1,0,"H",23,11,9,3,74,72,72,74.25,75.25,69.8571428571429,76.1818181818182,83,75,75,76.25,72.2857142857143,1,1
"4300",5835,"2018/2019","2018-11-05 00:00:00","T1","Turkey","Futbol Ligi 1","Goztep","Rizespor",2,0,"H",12,13,6,2,73.8181818181818,76,73.5,74.25,73,70.2857142857143,71.7272727272727,72,73,73.75,69,69.2857142857143,2,2
"4301",5837,"2018/2019","2018-11-05 00:00:00","T1","Turkey","Futbol Ligi 1","Sivasspor","Konyaspor",0,0,"D",17,10,3,2,72,69,73,72.5,71.75,68.8571428571429,73.3636363636364,74,74.5,73.5,72.5,69.4285714285714,0,0
"4302",5838,"2018/2019","2018-11-05 00:00:00","SP1","Spain","La Liga Primera Division","Espanol","Ath Bilbao",1,0,"H",8,10,3,2,77.3636363636364,80,77.5,77.75,76.25,75.2857142857143,79.5454545454545,77,81.5,80.5,78.25,76.2857142857143,1,1
"4303",5839,"2018/2019","2018-11-05 00:00:00","I2","Italy","Serie B","Pescara","Lecce",4,2,"H",12,19,4,7,69.5454545454545,71,69.5,69.25,69.5,66.5714285714286,68.7272727272727,67,69,67,70.75,66.8571428571429,2,6
"4304",5840,"2018/2019","2018-11-05 00:00:00","P1","Portugal","Liga I","Chaves","Aves",1,2,"A",13,11,2,5,72.6363636363636,75,73.5,71.5,72.75,70.1428571428571,71,68,73,70.25,71.5,68.7142857142857,-1,3
"4305",5841,"2018/2019","2018-11-05 00:00:00","F2","France","Division 2","Metz","Auxerre",0,1,"A",6,13,1,6,71.4545454545455,71,72,71,71.75,68.4285714285714,70.0909090909091,70,70.5,71.75,68.25,67.1428571428571,-1,1
"4306",5842,"2018/2019","2018-11-05 00:00:00","P1","Portugal","Liga I","Rio Ave","Nacional",3,3,"D",13,13,5,6,72.0909090909091,71,75.5,72.25,70.5,70.5714285714286,70.6363636363636,72,71.5,71,69.5,68.7142857142857,0,6
"4307",5843,"2018/2019","2018-11-05 00:00:00","E0","England","Premier League","Huddersfield","Fulham",1,0,"H",10,7,2,1,75.3636363636364,76,75,73.75,77,72.7142857142857,76.0909090909091,79,76.5,77,74.25,74.1428571428571,1,1
"4308",5844,"2018/2019","2018-11-04 00:00:00","D1","Germany","Bundesliga 1","Mainz","Werder Bremen",2,1,"H",13,14,6,4,75.8181818181818,79,74,76,75.75,73,78,82,79.5,78,76.25,74.8571428571429,1,3
"4309",5845,"2018/2019","2018-11-04 00:00:00","D1","Germany","Bundesliga 1","M'gladbach","Fortuna Dusseldorf",3,0,"H",21,13,7,6,79.1818181818182,83,81,79,77.5,77.5714285714286,73.2727272727273,73,73,73.5,73.25,71.5714285714286,3,3
"4310",5846,"2018/2019","2018-11-04 00:00:00","SP1","Spain","La Liga Primera Division","Villarreal","Levante",1,1,"D",23,13,4,2,81,84,82,81,79.75,77.5714285714286,76.5454545454545,75,80,77,74.75,75,0,2
"4311",5847,"2018/2019","2018-11-04 00:00:00","E0","England","Premier League","Chelsea","Crystal Palace",3,1,"H",15,7,6,2,84.6363636363636,83,87.5,84.75,83.5,80.7142857142857,77.8181818181818,80,79,77.5,77,74.1428571428571,2,4
"4312",5848,"2018/2019","2018-11-04 00:00:00","E0","England","Premier League","Man City","Southampton",6,1,"H",18,12,8,6,86.3636363636364,86,87.5,87.75,84.5,83.4285714285714,77.7272727272727,77,77,78,78,75.2857142857143,5,7
"4313",5849,"2018/2019","2018-11-04 00:00:00","SP1","Spain","La Liga Primera Division","Sociedad","Sevilla",0,0,"D",10,8,1,1,78.5454545454545,80,81,79,76.5,76,80.8181818181818,80,81,82.75,79,78.4285714285714,0,0
"4314",5850,"2018/2019","2018-11-04 00:00:00","SP1","Spain","La Liga Primera Division","Huesca","Getafe",1,1,"D",18,8,7,2,73.4545454545455,70,73.5,74,73.75,71,77.4545454545455,78,78,76.5,78,75.4285714285714,0,2
"4315",5851,"2018/2019","2018-11-04 00:00:00","F1","France","Le Championnat","Nantes","Guingamp",5,0,"H",19,4,10,0,76.5454545454545,79,77,75.5,76.75,72,74.5454545454545,74,75,75,74,72.4285714285714,5,5
"4316",5852,"2018/2019","2018-11-04 00:00:00","SP1","Spain","La Liga Primera Division","Eibar","Alaves",2,1,"H",23,9,8,3,78.1818181818182,79,79.5,78.25,77.25,75.5714285714286,77.2727272727273,80,77.5,77.75,76,75.4285714285714,1,3
"4317",5853,"2018/2019","2018-11-04 00:00:00","SP1","Spain","La Liga Primera Division","Betis","Celta",3,3,"D",14,14,6,7,80.8181818181818,82,80.5,81.5,80,79.1428571428571,77.9090909090909,78,82,77,76.75,75.5714285714286,0,6
"4318",5854,"2018/2019","2018-11-04 00:00:00","F1","France","Le Championnat","Montpellier","Marseille",3,0,"H",14,11,6,2,76.6363636363636,81,76,75.5,77,71.5714285714286,81.3636363636364,83,80.5,82.75,80,75.7142857142857,3,3
"4319",5855,"2018/2019","2018-11-04 00:00:00","N1","Netherlands","Eredivisie","For Sittard","Zwolle",3,0,"H",17,10,6,4,68.0909090909091,67,70,69.25,66.25,66.8571428571429,69,69,67.5,70.25,68.5,66.7142857142857,3,3
"4320",5856,"2018/2019","2018-11-04 00:00:00","F1","France","Le Championnat","St Etienne","Angers",4,3,"H",18,10,9,6,77.4545454545455,84,76.5,77.25,76.5,71.5714285714286,74.3636363636364,75,71.5,75,75,71.7142857142857,1,7
"4321",5857,"2018/2019","2018-11-04 00:00:00","E1","England","Championship","Wigan","Leeds",1,2,"A",6,12,1,4,70.5454545454545,70,72,70.75,69.75,69.4285714285714,73.5454545454545,68,74,73.75,74.5,70.7142857142857,-1,3
"4322",5858,"2018/2019","2018-11-04 00:00:00","I1","Italy","Serie A","Bologna","Atalanta",1,2,"A",9,12,5,6,76.5454545454545,76,76.5,76.75,76.5,74.1428571428571,77.3636363636364,71,82.5,77.75,76,73.4285714285714,-1,3
"4323",5859,"2018/2019","2018-11-04 00:00:00","I1","Italy","Serie A","Chievo","Sassuolo",0,2,"A",1,8,1,4,76.5454545454545,80,78.5,77,74.25,73.4285714285714,76.2727272727273,82,77,76.5,74.25,72.8571428571429,-2,2
"4324",5860,"2018/2019","2018-11-04 00:00:00","I1","Italy","Serie A","Lazio","Spal",4,1,"H",18,5,11,3,81.7272727272727,81,84.5,82.5,79.75,77.1428571428571,75,76,76,76,73.25,73,3,5
"4325",5861,"2018/2019","2018-11-04 00:00:00","I1","Italy","Serie A","Parma","Frosinone",0,0,"D",9,9,1,1,73.2727272727273,75,77.5,72.75,71.25,72.2857142857143,73.1818181818182,78,75.5,71.75,72.25,72.1428571428571,0,0
